Longitude,Latitude,Date,CMAQ_O3
-75.21219,29.00661,2005-05-22,58.1486
-75.18312,29.11049,2005-05-22,58.03
-75.15397,29.2144,2005-05-22,58.0655
-75.12475,29.31832,2005-05-22,57.8584
-75.09545,29.42227,2005-05-22,57.767
-75.06607,29.52624,2005-05-22,57.8192
-75.03661,29.63023,2005-05-22,57.6309
-75.00708,29.73425,2005-05-22,57.7996
-74.97747,29.83828,2005-05-22,57.6102
-74.94778,29.94234,2005-05-22,57.636
-74.91801,30.04641,2005-05-22,57.6542
-74.88817,30.15051,2005-05-22,57.6682
-74.85825,30.25462,2005-05-22,57.7016
-74.82824,30.35876,2005-05-22,57.7367
-74.79816,30.46291,2005-05-22,57.7671
-74.76799,30.56708,2005-05-22,57.7913
-74.73775,30.67127,2005-05-22,57.7967
-74.70742,30.77548,2005-05-22,57.7768
-74.67701,30.8797,2005-05-22,57.7593
-74.64652,30.98394,2005-05-22,57.7729
-74.61595,31.0882,2005-05-22,57.7726
-74.5853,31.19248,2005-05-22,58.0482
-74.55457,31.29677,2005-05-22,57.8044
-74.52375,31.40108,2005-05-22,58.0786
-74.49285,31.5054,2005-05-22,57.8924
-74.46187,31.60974,2005-05-22,57.9648
-74.4308,31.71409,2005-05-22,58.0507
-74.39965,31.81845,2005-05-22,58.1556
-74.36841,31.92284,2005-05-22,58.2629
-74.33709,32.02723,2005-05-22,58.3884
-74.30569,32.13164,2005-05-22,58.5347
-74.27419,32.23606,2005-05-22,58.724
-74.24262,32.34049,2005-05-22,58.9659
-74.21096,32.44493,2005-05-22,59.2324
-74.17921,32.54939,2005-05-22,59.5436
-74.14738,32.65386,2005-05-22,59.8959
-74.11545,32.75834,2005-05-22,60.3192
-74.08344,32.86283,2005-05-22,60.7923
-74.05135,32.96733,2005-05-22,61.323
-74.01916,33.07185,2005-05-22,61.8009
-73.98689,33.17636,2005-05-22,62.0878
-73.95452,33.2809,2005-05-22,62.2
-73.92207,33.38544,2005-05-22,62.3365
-73.88953,33.48998,2005-05-22,62.6864
-73.8569,33.59454,2005-05-22,63.1818
-73.82417,33.6991,2005-05-22,63.766
-73.79136,33.80368,2005-05-22,64.1552
-73.75846,33.90825,2005-05-22,64.322
-73.72546,34.01284,2005-05-22,64.3145
-73.69238,34.11743,2005-05-22,64.2279
-73.6592,34.22203,2005-05-22,64.0501
-73.62593,34.32663,2005-05-22,63.9626
-73.59257,34.43124,2005-05-22,63.8612
-73.5591,34.53585,2005-05-22,63.7391
-73.52556,34.64047,2005-05-22,63.7091
-73.49191,34.74509,2005-05-22,63.6544
-73.45817,34.84972,2005-05-22,63.5772
-73.42434,34.95435,2005-05-22,63.5316
-73.39041,35.05899,2005-05-22,63.528
-73.35638,35.16362,2005-05-22,63.5346
-73.32227,35.26826,2005-05-22,63.5472
-73.28805,35.3729,2005-05-22,63.5286
-73.25373,35.47754,2005-05-22,63.4458
-73.21932,35.58218,2005-05-22,63.476
-73.18481,35.68682,2005-05-22,63.3344
-73.1502,35.79147,2005-05-22,63.0586
-73.1155,35.89611,2005-05-22,62.7325
-73.0807,36.00076,2005-05-22,62.2779
-73.04579,36.1054,2005-05-22,61.8959
-73.01079,36.21004,2005-05-22,61.4597
-72.97569,36.31468,2005-05-22,61.3444
-72.94048,36.41932,2005-05-22,61.3356
-72.90517,36.52396,2005-05-22,61.3437
-72.86977,36.62859,2005-05-22,61.7539
-72.83427,36.73322,2005-05-22,62.4375
-72.79865,36.83784,2005-05-22,62.4249
-72.76294,36.94247,2005-05-22,61.499
-72.72713,37.04709,2005-05-22,60.717
-72.69121,37.1517,2005-05-22,60.2005
-72.65519,37.25631,2005-05-22,59.7299
-72.61906,37.36092,2005-05-22,59.5722
-72.58282,37.46552,2005-05-22,59.328
-72.54649,37.57011,2005-05-22,59.1136
-72.51005,37.67469,2005-05-22,58.9903
-72.4735,37.77927,2005-05-22,58.957
-72.43684,37.88384,2005-05-22,59.0218
-72.40009,37.9884,2005-05-22,58.957
-72.36321,38.09296,2005-05-22,58.8145
-72.32623,38.19751,2005-05-22,58.7045
-72.28915,38.30204,2005-05-22,58.6089
-72.25195,38.40657,2005-05-22,58.511
-72.21465,38.51109,2005-05-22,58.2952
-72.17724,38.6156,2005-05-22,58.1451
-72.13971,38.7201,2005-05-22,58.0167
-72.10207,38.82458,2005-05-22,58.0027
-72.06433,38.92906,2005-05-22,57.8887
-72.02647,39.03352,2005-05-22,57.8208
-71.9885,39.13798,2005-05-22,57.8442
-71.95042,39.24242,2005-05-22,57.8132
-71.91222,39.34684,2005-05-22,57.6948
-71.87391,39.45126,2005-05-22,57.3797
-71.83549,39.55566,2005-05-22,57.0384
-71.79695,39.66004,2005-05-22,57.2806
-71.75829,39.76441,2005-05-22,57.8623
-71.71953,39.86877,2005-05-22,57.3021
-71.68064,39.97311,2005-05-22,56.6406
-71.64164,40.07743,2005-05-22,56.8439
-71.60252,40.18174,2005-05-22,57.0799
-71.56328,40.28603,2005-05-22,56.8645
-71.52393,40.39031,2005-05-22,54.9888
-71.48445,40.49457,2005-05-22,54.4801
-71.44485,40.59881,2005-05-22,54.1474
-71.40514,40.70303,2005-05-22,53.6841
-71.36531,40.80723,2005-05-22,53.0756
-71.32536,40.91142,2005-05-22,52.4811
-71.28528,41.01558,2005-05-22,51.8986
-71.24508,41.11973,2005-05-22,51.2448
-71.20476,41.22385,2005-05-22,50.2963
-71.16431,41.32796,2005-05-22,48.1536
-71.12375,41.43204,2005-05-22,45.8384
-71.08306,41.5361,2005-05-22,39.9869
-71.04224,41.64014,2005-05-22,38.7299
-71.0013,41.74416,2005-05-22,43.3146
-70.96024,41.84815,2005-05-22,43.6544
-70.91904,41.95212,2005-05-22,40.4087
-70.87772,42.05607,2005-05-22,37.8232
-70.83627,42.15999,2005-05-22,35.9595
-70.7947,42.26389,2005-05-22,36.335
-70.75299,42.36777,2005-05-22,36.3041
-70.71116,42.47161,2005-05-22,35.91
-70.6692,42.57544,2005-05-22,37.0433
-70.62711,42.67924,2005-05-22,39.2301
-70.58488,42.78301,2005-05-22,45.3181
-70.54252,42.88675,2005-05-22,47.2681
-70.50003,42.99047,2005-05-22,47.4984
-70.45741,43.09416,2005-05-22,47.2595
-70.41466,43.19782,2005-05-22,47.2206
-70.37177,43.30145,2005-05-22,46.9978
-70.32874,43.40505,2005-05-22,46.4985
-70.28558,43.50863,2005-05-22,45.2937
-70.24229,43.61217,2005-05-22,43.5422
-70.19886,43.71568,2005-05-22,44.3687
-70.1553,43.81917,2005-05-22,42.9046
-70.11159,43.92262,2005-05-22,42.8521
-70.06774,44.02604,2005-05-22,43.0137
-70.02377,44.12943,2005-05-22,43.1625
-69.97964,44.23278,2005-05-22,42.8804
-69.93538,44.33611,2005-05-22,42.2042
-69.89098,44.4394,2005-05-22,41.4847
-69.84643,44.54265,2005-05-22,40.5919
-69.80174,44.64587,2005-05-22,40.0938
-69.75691,44.74906,2005-05-22,40.4189
-69.71194,44.85221,2005-05-22,40.5723
-69.66682,44.95533,2005-05-22,40.6389
-69.62155,45.05841,2005-05-22,40.8565
-69.57615,45.16145,2005-05-22,40.9213
-69.53059,45.26446,2005-05-22,41.4122
-69.48489,45.36743,2005-05-22,42.2297
-69.43904,45.47036,2005-05-22,42.6268
-69.39304,45.57326,2005-05-22,42.8197
-69.34689,45.67612,2005-05-22,43.5395
-69.3006,45.77893,2005-05-22,44.1643
-69.25415,45.88171,2005-05-22,44.0725
-69.20756,45.98445,2005-05-22,43.9322
-69.1608,46.08715,2005-05-22,43.6563
-69.1139,46.18981,2005-05-22,43.5323
-69.06685,46.29242,2005-05-22,43.5242
-69.01964,46.395,2005-05-22,43.4423
-68.97227,46.49754,2005-05-22,43.4485
-68.92475,46.60003,2005-05-22,43.2773
-68.87708,46.70247,2005-05-22,43.1905
-68.82924,46.80488,2005-05-22,43.1244
-68.78125,46.90724,2005-05-22,43.0772
-68.7331,47.00956,2005-05-22,43.002
-68.68479,47.11183,2005-05-22,42.8636
-68.63632,47.21406,2005-05-22,42.3932
-68.58769,47.31624,2005-05-22,42.3212
-68.5389,47.41838,2005-05-22,42.9616
-68.48995,47.52047,2005-05-22,43.6972
-68.44083,47.62252,2005-05-22,43.8993
-68.39156,47.72451,2005-05-22,44.0007
-68.34211,47.82646,2005-05-22,43.9683
-68.2925,47.92836,2005-05-22,43.7426
-68.24272,48.03022,2005-05-22,43.3981
-68.19278,48.13202,2005-05-22,43.047
-68.14267,48.23378,2005-05-22,42.6026
-76.56519,23.41657,2005-05-22,39.9084
-76.5397,23.51871,2005-05-22,39.9935
-76.51415,23.62088,2005-05-22,40.358
-76.48854,23.7231,2005-05-22,40.787
-76.46287,23.82536,2005-05-22,41.2078
-76.43713,23.92765,2005-05-22,41.4242
-76.41133,24.02998,2005-05-22,41.4582
-76.38546,24.13235,2005-05-22,41.6869
-76.35954,24.23476,2005-05-22,41.8472
-76.33354,24.33721,2005-05-22,41.8995
-76.30749,24.43969,2005-05-22,41.9257
-76.28136,24.54221,2005-05-22,42.1517
-76.25518,24.64477,2005-05-22,42.1754
-76.22893,24.74736,2005-05-22,42.6775
-76.20261,24.84999,2005-05-22,44.5123
-76.17623,24.95265,2005-05-22,46.1858
-76.14978,25.05535,2005-05-22,47.0511
-76.12327,25.15808,2005-05-22,47.4024
-76.09669,25.26085,2005-05-22,47.773
-76.07004,25.36366,2005-05-22,47.9318
-76.04333,25.4665,2005-05-22,48.0261
-76.01654,25.56937,2005-05-22,48.1042
-75.98969,25.67227,2005-05-22,48.1645
-75.96278,25.77521,2005-05-22,48.218
-75.9358,25.87819,2005-05-22,48.2798
-75.90874,25.98119,2005-05-22,48.3364
-75.88162,26.08423,2005-05-22,48.388
-75.85444,26.1873,2005-05-22,48.4288
-75.82718,26.2904,2005-05-22,48.6919
-75.79985,26.39353,2005-05-22,49.5458
-75.77245,26.49669,2005-05-22,50.4454
-75.74499,26.59989,2005-05-22,51.7561
-75.71745,26.70311,2005-05-22,53.0316
-75.68985,26.80637,2005-05-22,54.4702
-75.66217,26.90965,2005-05-22,55.8212
-75.63443,27.01297,2005-05-22,56.9123
-75.60661,27.11631,2005-05-22,57.7633
-75.57872,27.21968,2005-05-22,58.347
-75.55076,27.32308,2005-05-22,58.6965
-75.52273,27.42652,2005-05-22,58.8715
-75.49463,27.52997,2005-05-22,58.8934
-75.46645,27.63346,2005-05-22,58.8213
-75.4382,27.73697,2005-05-22,58.7455
-75.40988,27.84051,2005-05-22,58.6893
-75.38148,27.94408,2005-05-22,58.6141
-75.35302,28.04767,2005-05-22,58.5536
-75.32448,28.15129,2005-05-22,58.4601
-75.29586,28.25494,2005-05-22,58.406
-75.26717,28.35861,2005-05-22,58.3415
-75.23841,28.46231,2005-05-22,58.2704
-75.20957,28.56603,2005-05-22,58.2037
-75.18066,28.66977,2005-05-22,58.1375
-75.15166,28.77354,2005-05-22,58.1778
-75.1226,28.87733,2005-05-22,58.0561
-75.09346,28.98115,2005-05-22,58.0098
-75.06425,29.08499,2005-05-22,58.096
-75.03495,29.18885,2005-05-22,57.8877
-75.00558,29.29274,2005-05-22,57.9651
-74.97614,29.39665,2005-05-22,57.7269
-74.94661,29.50058,2005-05-22,57.6504
-74.91701,29.60453,2005-05-22,57.5822
-74.88732,29.7085,2005-05-22,57.5419
-74.85757,29.81249,2005-05-22,57.5388
-74.82773,29.91651,2005-05-22,57.5883
-74.79781,30.02054,2005-05-22,57.6456
-74.76781,30.1246,2005-05-22,57.7077
-74.73774,30.22867,2005-05-22,57.7668
-74.70759,30.33276,2005-05-22,57.8257
-74.67735,30.43687,2005-05-22,57.8644
-74.64703,30.541,2005-05-22,57.8722
-74.61664,30.64515,2005-05-22,57.8675
-74.58616,30.74932,2005-05-22,58.1428
-74.5556,30.8535,2005-05-22,57.8517
-74.52496,30.9577,2005-05-22,58.1136
-74.49424,31.06192,2005-05-22,57.8534
-74.46343,31.16615,2005-05-22,57.8336
-74.43255,31.2704,2005-05-22,57.8186
-74.40157,31.37467,2005-05-22,57.819
-74.37052,31.47895,2005-05-22,57.846
-74.33939,31.58324,2005-05-22,57.8927
-74.30817,31.68756,2005-05-22,57.9557
-74.27686,31.79188,2005-05-22,58.0429
-74.24547,31.89622,2005-05-22,58.1414
-74.21399,32.00057,2005-05-22,58.2472
-74.18243,32.10493,2005-05-22,58.372
-74.15078,32.20932,2005-05-22,58.5094
-74.11905,32.31371,2005-05-22,58.713
-74.08723,32.41811,2005-05-22,58.9558
-74.05532,32.52253,2005-05-22,59.2236
-74.02333,32.62695,2005-05-22,59.5692
-73.99125,32.73139,2005-05-22,59.9446
-73.95908,32.83584,2005-05-22,60.3921
-73.92683,32.9403,2005-05-22,60.8247
-73.89448,33.04477,2005-05-22,61.2852
-73.86205,33.14925,2005-05-22,61.754
-73.82952,33.25373,2005-05-22,62.0396
-73.79691,33.35823,2005-05-22,62.1494
-73.76421,33.46273,2005-05-22,62.4576
-73.73141,33.56725,2005-05-22,62.8788
-73.69853,33.67177,2005-05-22,63.5089
-73.66556,33.7763,2005-05-22,63.9616
-73.63249,33.88084,2005-05-22,64.1549
-73.59933,33.98538,2005-05-22,64.2657
-73.56609,34.08993,2005-05-22,64.1827
-73.53275,34.19448,2005-05-22,64.14
-73.49931,34.29905,2005-05-22,64.0012
-73.46578,34.40361,2005-05-22,63.9675
-73.43216,34.50818,2005-05-22,63.911
-73.39844,34.61276,2005-05-22,63.859
-73.36463,34.71734,2005-05-22,63.8133
-73.33073,34.82192,2005-05-22,63.7355
-73.29672,34.92651,2005-05-22,63.662
-73.26263,35.0311,2005-05-22,63.6574
-73.22844,35.13569,2005-05-22,63.6721
-73.19415,35.24029,2005-05-22,63.6256
-73.15976,35.34489,2005-05-22,63.5794
-73.12528,35.44948,2005-05-22,63.5432
-73.0907,35.55408,2005-05-22,63.5307
-73.05602,35.65868,2005-05-22,63.6204
-73.02125,35.76329,2005-05-22,63.4793
-72.98637,35.86789,2005-05-22,63.1586
-72.95139,35.97248,2005-05-22,62.7246
-72.91632,36.07709,2005-05-22,62.2163
-72.88115,36.18169,2005-05-22,61.8183
-72.84587,36.28628,2005-05-22,61.4179
-72.8105,36.39088,2005-05-22,61.4635
-72.77502,36.49547,2005-05-22,61.4739
-72.73944,36.60006,2005-05-22,61.7369
-72.70377,36.70465,2005-05-22,62.234
-72.66798,36.80923,2005-05-22,62.4007
-72.6321,36.91381,2005-05-22,61.6749
-72.59611,37.01839,2005-05-22,60.9256
-72.56001,37.12296,2005-05-22,60.2263
-72.52381,37.22752,2005-05-22,59.8915
-72.48751,37.33208,2005-05-22,59.719
-72.4511,37.43664,2005-05-22,59.4875
-72.41459,37.54119,2005-05-22,59.223
-72.37797,37.64573,2005-05-22,59.0802
-72.34124,37.75026,2005-05-22,58.905
-72.30441,37.85479,2005-05-22,58.7531
-72.26747,37.95931,2005-05-22,58.5894
-72.23042,38.06382,2005-05-22,58.4096
-72.19327,38.16833,2005-05-22,58.3097
-72.156,38.27282,2005-05-22,58.1853
-72.11862,38.3773,2005-05-22,58.1368
-72.08114,38.48178,2005-05-22,58.0053
-72.04354,38.58625,2005-05-22,57.935
-72.00584,38.6907,2005-05-22,57.8107
-71.96802,38.79514,2005-05-22,57.6832
-71.93009,38.89958,2005-05-22,57.5392
-71.89205,39.004,2005-05-22,57.5032
-71.8539,39.10841,2005-05-22,57.4737
-71.81563,39.2128,2005-05-22,57.4701
-71.77725,39.31718,2005-05-22,57.3405
-71.73875,39.42155,2005-05-22,57.0286
-71.70015,39.52591,2005-05-22,56.6506
-71.66142,39.63025,2005-05-22,57.0264
-71.62258,39.73458,2005-05-22,57.7089
-71.58363,39.83889,2005-05-22,57.3197
-71.54456,39.94319,2005-05-22,56.5981
-71.50536,40.04747,2005-05-22,57.1648
-71.46606,40.15173,2005-05-22,57.0588
-71.42663,40.25598,2005-05-22,56.4226
-71.38708,40.36021,2005-05-22,55.0616
-71.34743,40.46442,2005-05-22,54.7685
-71.30764,40.56862,2005-05-22,54.4647
-71.26774,40.6728,2005-05-22,54.0707
-71.22771,40.77696,2005-05-22,53.5201
-71.18757,40.8811,2005-05-22,52.8477
-71.1473,40.98522,2005-05-22,52.2741
-71.10691,41.08932,2005-05-22,51.6383
-71.0664,41.1934,2005-05-22,50.8647
-71.02576,41.29746,2005-05-22,49.1979
-70.985,41.4015,2005-05-22,46.5281
-70.94411,41.50551,2005-05-22,43.9435
-70.90311,41.60951,2005-05-22,39.1095
-70.86197,41.71348,2005-05-22,42.7909
-70.82071,41.81743,2005-05-22,43.8084
-70.77932,41.92136,2005-05-22,40.7119
-70.7378,42.02526,2005-05-22,38.5853
-70.69616,42.12914,2005-05-22,37.5442
-70.65439,42.23299,2005-05-22,37.437
-70.61248,42.33683,2005-05-22,37.0828
-70.57045,42.44063,2005-05-22,36.7157
-70.52829,42.54441,2005-05-22,38.5691
-70.48599,42.64816,2005-05-22,38.3054
-70.44357,42.75189,2005-05-22,41.793
-70.40102,42.85559,2005-05-22,45.1199
-70.35833,42.95926,2005-05-22,46.9994
-70.31551,43.0629,2005-05-22,47.3075
-70.27254,43.16652,2005-05-22,47.3255
-70.22945,43.27011,2005-05-22,47.131
-70.18623,43.37366,2005-05-22,46.8506
-70.14287,43.4772,2005-05-22,46.3019
-70.09937,43.58069,2005-05-22,45.6287
-70.05573,43.68416,2005-05-22,44.6995
-70.01196,43.7876,2005-05-22,43.8704
-69.96806,43.89101,2005-05-22,42.4598
-69.924,43.99438,2005-05-22,42.8418
-69.87981,44.09772,2005-05-22,43.0433
-69.83549,44.20103,2005-05-22,43.1036
-69.79102,44.30431,2005-05-22,42.658
-69.7464,44.40756,2005-05-22,41.9863
-69.70165,44.51077,2005-05-22,41.135
-69.65675,44.61395,2005-05-22,40.608
-69.61171,44.71709,2005-05-22,40.7796
-69.56653,44.82019,2005-05-22,41.0272
-69.5212,44.92326,2005-05-22,41.0272
-69.47572,45.0263,2005-05-22,41.1707
-69.43011,45.1293,2005-05-22,41.1983
-69.38434,45.23226,2005-05-22,41.4375
-69.33842,45.33519,2005-05-22,41.9152
-69.29236,45.43808,2005-05-22,42.6519
-69.24615,45.54092,2005-05-22,42.8106
-69.19979,45.64373,2005-05-22,43.3177
-69.15327,45.74651,2005-05-22,43.9607
-69.10661,45.84924,2005-05-22,44.4085
-69.0598,45.95193,2005-05-22,44.2405
-69.01283,46.05459,2005-05-22,43.9132
-68.96571,46.1572,2005-05-22,43.6383
-68.91844,46.25977,2005-05-22,43.5545
-68.87102,46.3623,2005-05-22,43.4316
-68.82343,46.46479,2005-05-22,43.453
-68.7757,46.56723,2005-05-22,43.3415
-68.7278,46.66964,2005-05-22,43.2425
-68.67974,46.772,2005-05-22,43.2999
-68.63153,46.87431,2005-05-22,43.1921
-68.58316,46.97659,2005-05-22,43.0845
-68.53463,47.07882,2005-05-22,43.02
-68.48594,47.181,2005-05-22,43.0557
-68.43709,47.28313,2005-05-22,42.5502
-68.38807,47.38522,2005-05-22,42.417
-68.3389,47.48727,2005-05-22,43.6953
-68.28955,47.58927,2005-05-22,43.5843
-68.24005,47.69122,2005-05-22,43.6259
-68.19038,47.79312,2005-05-22,43.5431
-68.14054,47.89498,2005-05-22,43.8157
-68.09054,47.99678,2005-05-22,43.5561
-68.04037,48.09855,2005-05-22,43.301
-67.99003,48.20025,2005-05-22,42.981
-76.45393,23.39315,2005-05-22,40.0464
-76.42831,23.49525,2005-05-22,40.0898
-76.40264,23.59739,2005-05-22,40.3398
-76.3769,23.69956,2005-05-22,40.7478
-76.3511,23.80178,2005-05-22,41.2073
-76.32523,23.90403,2005-05-22,41.4778
-76.29929,24.00633,2005-05-22,41.606
-76.2733,24.10866,2005-05-22,41.7831
-76.24724,24.21103,2005-05-22,41.9215
-76.22112,24.31343,2005-05-22,41.9792
-76.19493,24.41588,2005-05-22,42.115
-76.16868,24.51836,2005-05-22,42.191
-76.14236,24.62087,2005-05-22,41.9598
-76.11597,24.72342,2005-05-22,42.6348
-76.08952,24.82602,2005-05-22,44.2624
-76.06301,24.92864,2005-05-22,46.1758
-76.03643,25.0313,2005-05-22,47.0499
-76.00978,25.13399,2005-05-22,47.3748
-75.98306,25.23672,2005-05-22,47.7661
-75.95628,25.33949,2005-05-22,47.9465
-75.92944,25.44229,2005-05-22,48.0204
-75.90252,25.54512,2005-05-22,48.0906
-75.87553,25.64798,2005-05-22,48.1244
-75.84848,25.75088,2005-05-22,48.1786
-75.82137,25.85381,2005-05-22,48.2283
-75.79417,25.95678,2005-05-22,48.2805
-75.76692,26.05977,2005-05-22,48.3378
-75.73959,26.1628,2005-05-22,48.3623
-75.7122,26.26586,2005-05-22,48.7147
-75.68474,26.36896,2005-05-22,49.6303
-75.6572,26.47208,2005-05-22,50.5352
-75.6296,26.57523,2005-05-22,51.8391
-75.60193,26.67842,2005-05-22,53.1753
-75.57418,26.78163,2005-05-22,54.5682
-75.54636,26.88488,2005-05-22,55.9002
-75.51848,26.98815,2005-05-22,56.9456
-75.49052,27.09145,2005-05-22,57.755
-75.46249,27.19479,2005-05-22,58.3032
-75.43439,27.29815,2005-05-22,58.6331
-75.40622,27.40154,2005-05-22,58.7978
-75.37798,27.50495,2005-05-22,58.8147
-75.34966,27.6084,2005-05-22,58.7423
-75.32127,27.71187,2005-05-22,58.6671
-75.29281,27.81537,2005-05-22,58.6029
-75.26427,27.9189,2005-05-22,58.5165
-75.23566,28.02245,2005-05-22,58.4564
-75.20698,28.12603,2005-05-22,58.3617
-75.17822,28.22963,2005-05-22,58.3077
-75.14938,28.33326,2005-05-22,58.2447
-75.12048,28.43692,2005-05-22,58.1731
-75.0915,28.5406,2005-05-22,58.1223
-75.06244,28.6443,2005-05-22,58.056
-75.0333,28.74803,2005-05-22,57.981
-75.0041,28.85178,2005-05-22,57.9397
-74.97481,28.95556,2005-05-22,57.9182
-74.94544,29.05936,2005-05-22,57.8831
-74.91601,29.16318,2005-05-22,57.8429
-74.88649,29.26702,2005-05-22,57.7942
-74.8569,29.37089,2005-05-22,57.745
-74.82722,29.47478,2005-05-22,57.6999
-74.79747,29.57869,2005-05-22,57.6522
-74.76765,29.68262,2005-05-22,57.6262
-74.73774,29.78657,2005-05-22,57.6361
-74.70776,29.89054,2005-05-22,57.7029
-74.67769,29.99454,2005-05-22,57.7959
-74.64754,30.09855,2005-05-22,57.8624
-74.61732,30.20258,2005-05-22,57.905
-74.58701,30.30663,2005-05-22,58.306
-74.55663,30.4107,2005-05-22,57.9565
-74.52616,30.51479,2005-05-22,58.2629
-74.49561,30.6189,2005-05-22,57.9585
-74.46499,30.72302,2005-05-22,57.952
-74.43428,30.82716,2005-05-22,57.9534
-74.40348,30.93132,2005-05-22,57.9602
-74.37261,31.0355,2005-05-22,57.9605
-74.34165,31.13969,2005-05-22,57.9499
-74.31061,31.2439,2005-05-22,57.9221
-74.27949,31.34812,2005-05-22,57.898
-74.24828,31.45236,2005-05-22,57.8916
-74.21699,31.55661,2005-05-22,57.9048
-74.18562,31.66088,2005-05-22,57.9354
-74.15415,31.76517,2005-05-22,57.993
-74.1226,31.86946,2005-05-22,58.0683
-74.09097,31.97377,2005-05-22,58.1589
-74.05926,32.07809,2005-05-22,58.2627
-74.02746,32.18243,2005-05-22,58.3877
-73.99557,32.28678,2005-05-22,58.5515
-73.96359,32.39114,2005-05-22,58.9586
-73.93153,32.49551,2005-05-22,59.2576
-73.89938,32.5999,2005-05-22,59.6687
-73.86713,32.7043,2005-05-22,60.1026
-73.83481,32.8087,2005-05-22,60.5017
-73.80239,32.91312,2005-05-22,60.902
-73.76989,33.01754,2005-05-22,61.2596
-73.7373,33.12198,2005-05-22,61.5624
-73.70461,33.22643,2005-05-22,61.8507
-73.67184,33.33088,2005-05-22,62.1188
-73.63898,33.43534,2005-05-22,62.4016
-73.60603,33.53981,2005-05-22,62.7394
-73.57298,33.64429,2005-05-22,63.21
-73.53985,33.74878,2005-05-22,63.7668
-73.50661,33.85328,2005-05-22,63.992
-73.4733,33.95778,2005-05-22,64.1265
-73.43989,34.06228,2005-05-22,64.1402
-73.40638,34.16679,2005-05-22,64.1406
-73.37278,34.27131,2005-05-22,64.0657
-73.33909,34.37584,2005-05-22,64.0057
-73.3053,34.48037,2005-05-22,63.9966
-73.27142,34.5849,2005-05-22,63.9419
-73.23744,34.68943,2005-05-22,63.8931
-73.20338,34.79398,2005-05-22,63.8195
-73.1692,34.89852,2005-05-22,63.7747
-73.13495,35.00307,2005-05-22,63.7171
-73.10059,35.10762,2005-05-22,63.7272
-73.06613,35.21217,2005-05-22,63.6882
-73.03158,35.31672,2005-05-22,63.6537
-72.99693,35.42128,2005-05-22,63.6175
-72.96218,35.52584,2005-05-22,63.6629
-72.92733,35.63039,2005-05-22,63.7053
-72.89239,35.73495,2005-05-22,63.6612
-72.85735,35.83951,2005-05-22,63.4811
-72.8222,35.94407,2005-05-22,63.114
-72.78696,36.04862,2005-05-22,62.5503
-72.75161,36.15318,2005-05-22,62.1578
-72.71616,36.25773,2005-05-22,61.7614
-72.68062,36.36229,2005-05-22,61.4786
-72.64497,36.46684,2005-05-22,61.5202
-72.60921,36.57138,2005-05-22,61.695
-72.57336,36.67593,2005-05-22,62.0919
-72.53741,36.78046,2005-05-22,62.3295
-72.50135,36.885,2005-05-22,61.7937
-72.46519,36.98953,2005-05-22,61.0728
-72.42892,37.09406,2005-05-22,60.4882
-72.39255,37.19859,2005-05-22,60.1647
-72.35606,37.3031,2005-05-22,59.8521
-72.31948,37.40761,2005-05-22,59.6053
-72.28279,37.51212,2005-05-22,59.4032
-72.24599,37.61662,2005-05-22,59.2079
-72.20909,37.72111,2005-05-22,59.0481
-72.17208,37.82559,2005-05-22,58.7905
-72.13496,37.93007,2005-05-22,58.492
-72.09774,38.03453,2005-05-22,58.2286
-72.0604,38.139,2005-05-22,58.0755
-72.02296,38.24345,2005-05-22,57.9375
-71.9854,38.34789,2005-05-22,57.8982
-71.94774,38.45232,2005-05-22,57.8429
-71.90997,38.55674,2005-05-22,57.6443
-71.87208,38.66115,2005-05-22,57.6273
-71.83408,38.76555,2005-05-22,57.4661
-71.79597,38.86994,2005-05-22,57.2378
-71.75774,38.97432,2005-05-22,57.1987
-71.71941,39.07868,2005-05-22,57.1279
-71.68095,39.18303,2005-05-22,57.1678
-71.6424,39.28737,2005-05-22,57.0471
-71.60371,39.39169,2005-05-22,56.6607
-71.56492,39.49601,2005-05-22,56.3774
-71.52602,39.6003,2005-05-22,56.6195
-71.48698,39.70459,2005-05-22,57.5512
-71.44785,39.80885,2005-05-22,57.2729
-71.40858,39.91311,2005-05-22,56.6707
-71.36921,40.01735,2005-05-22,57.0817
-71.32972,40.12156,2005-05-22,57.0645
-71.2901,40.22577,2005-05-22,56.062
-71.25037,40.32996,2005-05-22,55.3566
-71.21052,40.43412,2005-05-22,55.0019
-71.17055,40.53828,2005-05-22,54.718
-71.13046,40.64241,2005-05-22,54.3891
-71.09024,40.74652,2005-05-22,53.94
-71.0499,40.85062,2005-05-22,53.2796
-71.00945,40.9547,2005-05-22,52.6853
-70.96886,41.05875,2005-05-22,51.9958
-70.92816,41.16279,2005-05-22,51.2303
-70.88733,41.2668,2005-05-22,49.8471
-70.84637,41.3708,2005-05-22,47.5745
-70.8053,41.47477,2005-05-22,40.0602
-70.76409,41.57872,2005-05-22,39.4183
-70.72276,41.68265,2005-05-22,41.0307
-70.6813,41.78655,2005-05-22,43.8691
-70.63972,41.89043,2005-05-22,40.9465
-70.59801,41.99429,2005-05-22,38.3845
-70.55617,42.09813,2005-05-22,38.2485
-70.5142,42.20194,2005-05-22,38.5259
-70.4721,42.30573,2005-05-22,37.9204
-70.42987,42.40948,2005-05-22,37.6174
-70.38751,42.51322,2005-05-22,37.7236
